"TH"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
58	1	60	207	1	0	0	0	0	0	1	0	"s1:1→1"	"s2:58→1"
58	1	60	235	1	0	0	0	0	1	0	0	"{s1:1→1 / s2:1→1, 55→1, s1:1→1 / s2:1→1, 55→2, s1:1→1 / s2:1→1, 55→3}"	"{s2:58→1, s2:58→1, s2:58→1}"
58	1	60	255	0	1	0	0	1	0	0	0	"s1:1→1 / s2:1→1, 55→1"	""
58	1	60	262	1	0	0	0	1	0	0	0	"{s1:1→1 / s2:1→1, 55→1, s1:1→1 / s2:1→1, 55→2, s1:1→1 / s2:1→2, 55→1, s1:1→1 / s2:1→2, 55→2, s1:1→1 / s2:1→2, 55→3, s1:1→1 / s2:1→3, 55→2}"	"{s2:58→1, s2:58→1, s2:58→1, s2:58→1, s2:58→1, s2:58→1}"
58	1	61	207	1	0	0	0	0	0	1	0	"{s1:1→1 / s2:1→1, 55→1, s1:1→1 / s2:1→1, 55→2, s1:1→1 / s2:1→1, 55→3, s1:1→1 / s2:1→1, 55→4}"	"{s2:58→1, s2:58→1, s2:58→1, s2:58→1}"
58	1	61	262	1	0	0	0	1	0	0	0	"{s1:1→1 / s2:1→1, s1:1→1 / s2:1→3, 55→1}"	"{s2:58→1, s2:58→1}"
58	1	62	235	1	0	0	0	0	1	0	0	"{s1:1→1, s1:1→1 / s2:1→1}"	"{s2:58→1, s2:58→1}"
58	1	62	262	1	0	0	0	1	0	0	0	"s1:1→1 / s2:1→4, 55→1"	"s2:58→1"
58	1	63	207	1	0	0	0	0	0	1	0	"s1:1→1 / s2:1→1"	"s2:58→1"
58	1	63	262	1	0	0	0	1	0	0	0	"s1:1→1 / s2:1→2"	"s2:58→1"
58	1	64	92	1	0	0	0	0	0	0	1	"s1:1→1"	"s2:58→1"
58	1	64	262	1	0	0	0	1	0	0	0	"s1:1→1 / s2:1→3"	"s2:58→1"
58	1	65	85	0	1	0	0	0	0	0	1	"s1:1→1 / s2:55→1"	""
58	1	65	92	1	0	0	0	0	0	0	1	"{s1:1→1 / s2:55→1, s1:1→1 / s2:55→2, s1:1→1 / s2:55→3, s1:1→1 / s2:55→4, s1:1→1 / s2:55→5}"	"{s2:58→1, s2:58→1, s2:58→1, s2:58→1, s2:58→1}"
58	1	65	262	1	0	0	0	1	0	0	0	"s1:1→1 / s2:1→4"	"s2:58→1"
58	1	67	255	0	1	0	0	1	0	0	0	"s1:1→1 / s2:1→1"	""
58	2	60	208	0	1	0	0	0	0	1	0	"s1:1→1 / s2:58→1"	""
58	2	60	263	0	1	0	0	1	0	0	0	"s1:1→1 / s2:1→1, 56→1, 58→1"	""
58	2	61	236	0	1	0	0	0	1	0	0	"s1:1→1 / s2:58→1"	""
58	2	61	263	0	1	0	0	1	0	0	0	"s1:1→1 / s2:1→1, 58→1"	""
58	2	63	93	0	1	0	0	0	0	0	1	"s1:1→1 / s2:56→1"	""
58	2	64	93	0	1	0	0	0	0	0	1	"s1:1→1 / s2:58→1"	""
58	2	65	93	0	1	0	0	0	0	0	1	"s1:1→1 / s2:56→1, 58→1"	""
58	2	68	263	0	1	0	0	1	0	0	0	"s1:1→1 / s2:1→1"	""
58	3	60	207	0	1	0	0	0	0	1	0	"s1:1→1"	"s2:58→1"
58	3	60	263	0	1	0	0	1	0	0	0	"s1:1→1 / s2:1→1, 57→1"	""
58	3	64	92	0	1	0	0	0	0	0	1	"s1:1→1"	"s2:58→1"
58	3	65	93	0	1	0	0	0	0	0	1	"s1:1→1 / s2:57→1"	""
58	3	65	235	0	1	0	0	0	1	0	0	"s1:1→1"	"s2:58→1"
58	3	68	263	0	1	0	0	1	0	0	0	"s1:1→1 / s2:1→1"	""
58	4	60	184	0	0	0	1	0	1	0	0	"s1:58→1 / s2:1→1"	""
58	4	60	200	0	1	0	0	0	0	1	0	"s1:58→1 / s2:1→1"	""
58	4	60	207	1	0	0	0	0	0	1	0	"s1:58→1"	"s2:2→1"
58	4	60	208	0	0	1	0	0	1	0	0	"s1:58→1 / s2:1→1"	""
58	4	60	211	0	0	0	1	1	0	0	0	"{s1:1→1 / s2:58→1, s1:58→1 / s2:1→1}"	""
58	4	60	235	0	0	1	0	1	0	0	0	"s1:1→1 / s2:58→1"	""
58	4	60	262	1	0	0	0	1	0	0	0	"{s1:58→1 / s2:1→1, 58→1, s1:58→1 / s2:1→2, 58→1}"	"{s2:2→1, s2:2→1}"
58	4	61	158	0	0	0	0	1	1	0	0	"s1:58→1 / s2:1→1"	""
58	4	61	180	0	0	1	0	0	0	1	0	"s1:58→1 / s2:1→1"	""
58	4	61	185	0	0	0	0	2	0	0	0	"s1:58→1 / s2:1→1"	""
58	4	61	228	0	1	0	0	0	1	0	0	"s1:58→1 / s2:1→1"	""
58	4	61	235	1	0	0	0	0	1	0	0	"s1:58→1"	"s2:2→1"
58	4	61	237	0	0	0	2	0	0	0	0	"s1:58→1 / s2:1→1"	""
58	4	61	262	1	0	0	0	1	0	0	0	"s1:58→1 / s2:58→1"	"s2:2→1"
58	4	62	156	0	0	0	1	0	0	1	0	"s1:58→1 / s2:1→1"	""
58	4	63	130	0	0	0	0	1	0	1	0	"s1:58→1 / s2:1→1"	""
58	4	63	235	0	0	1	0	1	0	0	0	"s1:58→1 / s2:1→1"	""
58	5	60	205	1	0	0	0	0	0	1	0	"s1:1→1"	"s2:58→1"
58	5	60	233	1	0	0	0	0	1	0	0	"s1:1→1 / s2:1→1, 56→1"	"s2:58→1"
58	5	60	260	1	0	0	0	1	0	0	0	"{s1:1→1 / s2:1→2, 56→1, s1:1→1 / s2:1→3, 56→1, s1:1→1 / s2:1→3, 56→2, s1:1→1 / s2:1→4, 56→1}"	"{s2:58→1, s2:58→1, s2:58→1, s2:58→1}"
58	5	61	205	1	0	0	0	0	0	1	0	"{s1:1→1 / s2:1→1, 56→1, s1:1→1 / s2:1→1, 56→2}"	"{s2:58→1, s2:58→1}"
58	5	61	260	1	0	0	0	1	0	0	0	"s1:1→1 / s2:1→1"	"s2:58→1"
58	5	62	205	1	0	0	0	0	0	1	0	"s1:1→1 / s2:1→1, 56→3"	"s2:58→1"
58	5	62	233	1	0	0	0	0	1	0	0	"s1:1→1 / s2:1→1"	"s2:58→1"
58	5	63	90	1	0	0	0	0	0	0	1	"s1:1→1"	"s2:58→1"
