"T"	"index"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
13	1	16	211	1	1	1	0	0	0	0	0	"{""s1:1→0, 13→1 / s2:1→1, 13→0 / s3:1→1, 13→1"", ""s1:1→0, 13→1 / s2:1→1, 13→0 / s3:1→1, 13→1"", ""s1:1→0, 13→1 / s2:1→1, 13→0 / s3:1→2, 13→2"", ""s1:1→0, 13→1 / s2:1→1, 13→1 / s3:1→2, 13→2"", ""s1:1→0, 13→1 / s2:1→2, 13→1 / s3:1→0, 13→0"", ""s1:1→0, 13→1 / s2:1→2, 13→1 / s3:1→1, 13→1"", ""s1:1→0, 13→1 / s2:1→2, 13→1 / s3:1→1, 13→1"", ""s1:1→0, 13→1 / s2:1→2, 13→1 / s3:1→2, 13→1"", ""s1:1→0, 13→1 / s2:1→2, 13→1 / s3:1→2, 13→1"", ""s1:1→0, 13→1 / s2:1→2, 13→1 / s3:1→2, 13→2"", ""s1:1→0, 13→1 / s2:1→2, 13→1 / s3:1→2, 13→2"", ""s1:1→0, 13→1 / s2:1→2, 13→1 / s3:1→3, 13→2"", ""s1:1→0, 13→1 / s2:1→2, 13→1 / s3:1→3, 13→2"", ""s1:1→1, 13→0 / s2:1→0, 13→1 / s3:1→0, 13→1"", ""s1:1→1, 13→0 / s2:1→0, 13→1 / s3:1→1, 13→1"", ""s1:1→1, 13→1 / s2:1→0, 13→1 / s3:1→0, 13→1"", ""s1:1→1, 13→1 / s2:1→0, 13→1 / s3:1→0, 13→1"", ""s1:1→1, 13→1 / s2:1→0, 13→1 / s3:1→1, 13→1"", ""s1:1→1, 13→1 / s2:1→0, 13→1 / s3:1→1, 13→2"", ""s1:1→1, 13→1 / s2:1→0, 13→1 / s3:1→1, 13→2"", ""s1:1→1, 13→1 / s2:1→0, 13→1 / s3:1→1, 13→3"", ""s1:1→1, 13→1 / s2:1→0, 13→1 / s3:1→2, 13→1""}"	"{""s3:15→1"", ""s3:6→1"", ""s3:2→1"", ""s3:2→1"", ""s3:2→1"", ""s3:15→1"", ""s3:2→1"", ""s3:2→1"", ""s3:6→1"", ""s3:2→1"", ""s3:6→1"", ""s3:2→1"", ""s3:6→1"", ""s3:6→1"", ""s3:15→1"", ""s3:2→1"", ""s3:6→1"", ""s3:15→1"", ""s3:2→1"", ""s3:6→1"", ""s3:6→1"", ""s3:15→1""}"
13	1	16	212	0	1	1	0	0	0	0	0	"{""s1:1→0, 13→1 / s2:1→1, 13→1"", ""s1:1→0, 13→1 / s2:1→2, 13→1"", ""s1:1→0, 13→1 / s2:1→3, 13→2"", ""s1:1→1, 13→0 / s2:1→1, 13→1"", ""s1:1→1, 13→0 / s2:1→1, 13→2"", ""s1:1→1, 13→1 / s2:1→0, 13→1"", ""s1:1→1, 13→1 / s2:1→1, 13→0"", ""s1:1→1, 13→1 / s2:1→1, 13→1"", ""s1:1→1, 13→1 / s2:1→1, 13→2"", ""s1:1→1, 13→2 / s2:1→1""}"	""
13	1	16	218	2	0	1	0	0	0	0	0	"{""s1:1→0, 13→1 / s2:1→1, 13→1 / s3:1→1, 13→1"", ""s1:1→0, 13→1 / s2:1→1, 13→1 / s3:1→2, 13→2"", ""s1:1→0, 13→1 / s2:1→1, 13→1 / s3:1→3, 13→2"", ""s1:1→0, 13→1 / s2:1→1, 13→2 / s3:1→1, 13→2"", ""s1:1→0, 13→1 / s2:1→1, 13→2 / s3:1→2, 13→3"", ""s1:1→0, 13→1 / s2:1→2, 13→1 / s3:1→3, 13→1"", ""s1:1→0, 13→1 / s2:1→2, 13→2 / s3:1→2, 13→2"", ""s1:1→1, 13→0 / s2:1→0, 13→1 / s3:1→0, 13→1"", ""s1:1→1, 13→0 / s2:1→0, 13→1 / s3:1→1, 13→2"", ""s1:1→1, 13→0 / s2:1→0, 13→1 / s3:1→1, 13→3"", ""s1:1→1, 13→0 / s2:1→0, 13→2 / s3:1→1, 13→4"", ""s1:1→1, 13→1 / s2:1→0, 13→0 / s3:1→1, 13→1"", ""s1:1→1, 13→1 / s2:1→0, 13→0 / s3:1→1, 13→2"", ""s1:1→1, 13→1 / s2:1→0, 13→2 / s3:1→0, 13→1""}"	"{""s2:6→1 / s3:2→1"", ""s2:2→1 / s3:6→1"", ""s2:2→1 / s3:6→1"", ""s2:6→1 / s3:2→1"", ""s2:2→1 / s3:6→1"", ""s2:2→1 / s3:6→1"", ""s2:6→1 / s3:2→1"", ""s2:6→1 / s3:2→1"", ""s2:2→1 / s3:6→1"", ""s2:2→1 / s3:6→1"", ""s2:2→1 / s3:6→1"", ""s2:2→1 / s3:6→1"", ""s2:2→1 / s3:6→1"", ""s2:6→1 / s3:2→1""}"
13	1	16	219	1	0	1	0	0	0	0	0	"{""s1:1→0, 13→1 / s2:1→0, 13→1"", ""s1:1→0, 13→1 / s2:1→1, 13→1"", ""s1:1→0, 13→1 / s2:1→1, 13→2"", ""s1:1→0, 13→1 / s2:1→1, 13→2"", ""s1:1→0, 13→1 / s2:1→2, 13→2"", ""s1:1→0, 13→1 / s2:1→2, 13→2"", ""s1:1→0, 13→1 / s2:1→2, 13→3"", ""s1:1→0, 13→1 / s2:1→2, 13→3"", ""s1:1→0, 13→1 / s2:1→3, 13→1"", ""s1:1→1, 13→0 / s2:1→0, 13→1"", ""s1:1→1, 13→0 / s2:1→1, 13→2"", ""s1:1→1, 13→0 / s2:1→1, 13→2"", ""s1:1→1, 13→0 / s2:1→2, 13→2"", ""s1:1→1, 13→0 / s2:1→2, 13→3"", ""s1:1→1, 13→1 / s2:1→0, 13→2"", ""s1:1→1, 13→1 / s2:1→0, 13→2"", ""s1:1→1, 13→1 / s2:1→0, 13→3"", ""s1:1→1, 13→1 / s2:1→0, 13→3"", ""s1:1→1, 13→1 / s2:1→1, 13→3"", ""s1:1→1, 13→1 / s2:1→1, 13→4"", ""s1:1→1, 13→1 / s2:1→1, 13→4"", ""s1:1→1, 13→1 / s2:1→3, 13→1"", ""s1:1→1, 13→1 / s2:1→4, 13→1"", ""s1:1→1, 13→2 / s2:1→0, 13→1""}"	"{""s2:2→1"", ""s2:6→1"", ""s2:2→1"", ""s2:6→1"", ""s2:2→1"", ""s2:6→1"", ""s2:2→1"", ""s2:6→1"", ""s2:6→1"", ""s2:6→1"", ""s2:2→1"", ""s2:6→1"", ""s2:6→1"", ""s2:6→1"", ""s2:2→1"", ""s2:6→1"", ""s2:2→1"", ""s2:6→1"", ""s2:2→1"", ""s2:2→1"", ""s2:6→1"", ""s2:6→1"", ""s2:6→1"", ""s2:2→1""}"
13	1	16	220	0	0	1	0	0	0	0	0	"""s1:1→1, 13→2"""	""
13	1	16	224	0	3	0	0	0	0	0	0	"{""s1:1→0, 13→1 / s2:1→1, 13→1 / s3:1→1, 13→1"", ""s1:1→0, 13→1 / s2:1→1, 13→1 / s3:1→2, 13→2"", ""s1:1→0, 13→1 / s2:1→1, 13→1 / s3:1→2, 13→3"", ""s1:1→0, 13→1 / s2:1→1, 13→1 / s3:1→3, 13→2"", ""s1:1→1, 13→0 / s2:1→1, 13→1 / s3:1→1, 13→1"", ""s1:1→1, 13→1 / s2:1→1, 13→1 / s3:1→1, 13→2""}"	""
13	1	16	230	2	2	0	0	0	0	0	0	"{""s1:1→0, 13→1 / s2:1→1, 13→1 / s3:1→0, 13→1 / s4:1→2, 13→3"", ""s1:1→1, 13→1 / s2:1→1, 13→2 / s3:1→0, 13→1 / s4:1→0, 13→1""}"	"{""s3:2→1 / s4:14→1"", ""s3:14→1 / s4:2→1""}"
13	1	16	231	1	2	0	0	0	0	0	0	"{""s1:1→0, 13→1 / s2:1→1, 13→1 / s3:1→0, 13→1"", ""s1:1→0, 13→1 / s2:1→1, 13→1 / s3:1→0, 13→1"", ""s1:1→0, 13→1 / s2:1→1, 13→1 / s3:1→1, 13→1"", ""s1:1→0, 13→1 / s2:1→1, 13→1 / s3:1→1, 13→1"", ""s1:1→0, 13→1 / s2:1→1, 13→1 / s3:1→1, 13→1"", ""s1:1→0, 13→1 / s2:1→1, 13→1 / s3:1→1, 13→2"", ""s1:1→0, 13→1 / s2:1→1, 13→1 / s3:1→1, 13→2"", ""s1:1→0, 13→1 / s2:1→1, 13→1 / s3:1→1, 13→2"", ""s1:1→0, 13→1 / s2:1→1, 13→1 / s3:1→1, 13→3"", ""s1:1→0, 13→1 / s2:1→1, 13→1 / s3:1→1, 13→3"", ""s1:1→0, 13→1 / s2:1→1, 13→1 / s3:1→2, 13→2"", ""s1:1→0, 13→1 / s2:1→1, 13→1 / s3:1→2, 13→2"", ""s1:1→0, 13→1 / s2:1→1, 13→1 / s3:1→2, 13→2"", ""s1:1→0, 13→1 / s2:1→1, 13→1 / s3:1→2, 13→3"", ""s1:1→0, 13→1 / s2:1→1, 13→1 / s3:1→2, 13→3"", ""s1:1→0, 13→1 / s2:1→1, 13→1 / s3:1→2, 13→3"", ""s1:1→0, 13→1 / s2:1→1, 13→1 / s3:1→2, 13→3"", ""s1:1→0, 13→1 / s2:1→1, 13→1 / s3:1→3, 13→2"", ""s1:1→0, 13→1 / s2:1→2, 13→1 / s3:1→1, 13→1"", ""s1:1→0, 13→1 / s2:1→2, 13→1 / s3:1→2, 13→1"", ""s1:1→0, 13→1 / s2:1→2, 13→1 / s3:1→3, 13→2"", ""s1:1→0, 13→1 / s2:1→2, 13→2 / s3:1→0, 13→1"", ""s1:1→0, 13→1 / s2:1→2, 13→2 / s3:1→1, 13→1"", ""s1:1→0, 13→1 / s2:1→2, 13→2 / s3:1→1, 13→1"", ""s1:1→0, 13→1 / s2:1→2, 13→2 / s3:1→1, 13→2"", ""s1:1→0, 13→1 / s2:1→2, 13→2 / s3:1→2, 13→1"", ""s1:1→0, 13→1 / s2:1→2, 13→2 / s3:1→2, 13→2"", ""s1:1→0, 13→1 / s2:1→2, 13→2 / s3:1→2, 13→2"", ""s1:1→0, 13→1 / s2:1→2, 13→2 / s3:1→2, 13→3"", ""s1:1→0, 13→1 / s2:1→2, 13→2 / s3:1→2, 13→3"", ""s1:1→0, 13→1 / s2:1→2, 13→2 / s3:1→3, 13→2"", ""s1:1→0, 13→1 / s2:1→2, 13→3 / s3:1→0, 13→1"", ""s1:1→0, 13→1 / s2:1→2, 13→3 / s3:1→1, 13→1"", ""s1:1→0, 13→1 / s2:1→2, 13→3 / s3:1→1, 13→3"", ""s1:1→0, 13→1 / s2:1→3, 13→2 / s3:1→1, 13→1"", ""s1:1→0, 13→1 / s2:1→3, 13→2 / s3:1→2, 13→1"", ""s1:1→0, 13→1 / s2:1→3, 13→2 / s3:1→3, 13→2"", ""s1:1→1, 13→0 / s2:1→1, 13→1 / s3:1→1, 13→1"", ""s1:1→1, 13→0 / s2:1→1, 13→1 / s3:1→1, 13→1"", ""s1:1→1, 13→0 / s2:1→1, 13→1 / s3:1→1, 13→1"", ""s1:1→1, 13→0 / s2:1→1, 13→1 / s3:1→1, 13→1"", ""s1:1→1, 13→0 / s2:1→1, 13→1 / s3:1→1, 13→2"", ""s1:1→1, 13→0 / s2:1→1, 13→1 / s3:1→1, 13→2"", ""s1:1→1, 13→0 / s2:1→1, 13→1 / s3:1→2, 13→1"", ""s1:1→1, 13→0 / s2:1→1, 13→1 / s3:1→2, 13→2"", ""s1:1→1, 13→0 / s2:1→1, 13→1 / s3:1→3, 13→2"", ""s1:1→1, 13→0 / s2:1→1, 13→2 / s3:1→1, 13→2"", ""s1:1→1, 13→0 / s2:1→1, 13→2 / s3:1→1, 13→3"", ""s1:1→1, 13→0 / s2:1→1, 13→2 / s3:1→1, 13→3"", ""s1:1→1, 13→0 / s2:1→2, 13→2 / s3:13→1"", ""s1:1→1, 13→0 / s2:1→2, 13→3 / s3:13→1"", ""s1:1→1, 13→1 / s2:1→1, 13→1 / s3:1→0, 13→0"", ""s1:1→1, 13→1 / s2:1→1, 13→1 / s3:1→0, 13→1"", ""s1:1→1, 13→1 / s2:1→1, 13→1 / s3:1→0, 13→1"", ""s1:1→1, 13→1 / s2:1→1, 13→1 / s3:1→0, 13→2"", ""s1:1→1, 13→1 / s2:1→1, 13→1 / s3:1→1, 13→0"", ""s1:1→1, 13→1 / s2:1→1, 13→1 / s3:1→1, 13→1"", ""s1:1→1, 13→1 / s2:1→1, 13→1 / s3:1→1, 13→1"", ""s1:1→1, 13→1 / s2:1→1, 13→1 / s3:1→1, 13→1"", ""s1:1→1, 13→1 / s2:1→1, 13→1 / s3:1→1, 13→2"", ""s1:1→1, 13→1 / s2:1→1, 13→1 / s3:1→1, 13→2"", ""s1:1→1, 13→1 / s2:1→1, 13→1 / s3:1→1, 13→2"", ""s1:1→1, 13→1 / s2:1→1, 13→1 / s3:1→1, 13→3"", ""s1:1→1, 13→1 / s2:1→1, 13→1 / s3:1→1, 13→3"", ""s1:1→1, 13→1 / s2:1→1, 13→1 / s3:1→1, 13→3"", ""s1:1→1, 13→1 / s2:1→1, 13→1 / s3:1→1, 13→4"", ""s1:1→1, 13→1 / s2:1→1, 13→1 / s3:1→1, 13→4"", ""s1:1→1, 13→1 / s2:1→1, 13→1 / s3:1→2, 13→1"", ""s1:1→1, 13→1 / s2:1→1, 13→1 / s3:1→2, 13→2"", ""s1:1→1, 13→1 / s2:1→1, 13→1 / s3:1→2, 13→3"", ""s1:1→1, 13→1 / s2:1→1, 13→1 / s3:1→3, 13→2"", ""s1:1→1, 13→1 / s2:1→1, 13→2 / s3:1→0, 13→1"", ""s1:1→1, 13→1 / s2:1→1, 13→2 / s3:1→0, 13→2"", ""s1:1→1, 13→1 / s2:1→1, 13→2 / s3:1→1, 13→1"", ""s1:1→1, 13→1 / s2:1→1, 13→2 / s3:1→1, 13→2"", ""s1:1→1, 13→1 / s2:1→1, 13→2 / s3:1→1, 13→2"", ""s1:1→1, 13→1 / s2:1→1, 13→2 / s3:1→1, 13→3"", ""s1:1→1, 13→1 / s2:1→1, 13→2 / s3:1→1, 13→3"", ""s1:1→1, 13→1 / s2:1→1, 13→2 / s3:1→1, 13→3"", ""s1:1→1, 13→1 / s2:1→1, 13→2 / s3:1→1, 13→4"", ""s1:1→1, 13→1 / s2:1→1, 13→2 / s3:1→1, 13→4"", ""s1:1→1, 13→1 / s2:1→1, 13→2 / s3:1→2, 13→3"", ""s1:1→1, 13→1 / s2:1→2, 13→1 / s3:13→0"", ""s1:1→1, 13→1 / s2:1→2, 13→1 / s3:13→1"", ""s1:1→1, 13→1 / s2:1→2, 13→2 / s3:13→0"", ""s1:1→1, 13→1 / s2:1→2, 13→2 / s3:13→1"", ""s1:1→1, 13→1 / s2:1→2, 13→3 / s3:13→1"", ""s1:1→1, 13→1 / s2:1→2, 13→3 / s3:13→1"", ""s1:1→1, 13→1 / s2:1→2, 13→3 / s3:13→2"", ""s1:1→1, 13→2 / s2:1→1, 13→2 / s3:1→0, 13→1"", ""s1:1→1, 13→2 / s2:1→1, 13→2 / s3:1→0, 13→2"", ""s1:1→1, 13→2 / s2:1→2, 13→2 / s3:13→1""}"	"{""s3:2→1"", ""s3:6→1"", ""s3:14→1"", ""s3:15→1"", ""s3:2→1"", ""s3:15→1"", ""s3:2→1"", ""s3:6→1"", ""s3:2→1"", ""s3:6→1"", ""s3:14→1"", ""s3:15→1"", ""s3:6→1"", ""s3:14→1"", ""s3:15→1"", ""s3:2→1"", ""s3:6→1"", ""s3:14→1"", ""s3:2→1"", ""s3:14→1"", ""s3:6→1"", ""s3:2→1"", ""s3:14→1"", ""s3:15→1"", ""s3:2→1"", ""s3:14→1"", ""s3:14→1"", ""s3:2→1"", ""s3:2→1"", ""s3:6→1"", ""s3:14→1"", ""s3:2→1"", ""s3:14→1"", ""s3:2→1"", ""s3:2→1"", ""s3:14→1"", ""s3:14→1"", ""s3:14→1"", ""s3:15→1"", ""s3:2→1"", ""s3:6→1"", ""s3:2→1"", ""s3:6→1"", ""s3:6→1"", ""s3:6→1"", ""s3:6→1"", ""s3:14→1"", ""s3:2→1"", ""s3:6→1"", ""s3:2→1"", ""s3:2→1"", ""s3:2→1"", ""s3:15→1"", ""s3:2→1"", ""s3:2→1"", ""s3:15→1"", ""s3:15→1"", ""s3:2→1"", ""s3:6→1"", ""s3:15→1"", ""s3:2→1"", ""s3:6→1"", ""s3:15→1"", ""s3:2→1"", ""s3:6→1"", ""s3:2→1"", ""s3:6→1"", ""s3:6→1"", ""s3:6→1"", ""s3:6→1"", ""s3:6→1"", ""s3:14→1"", ""s3:2→1"", ""s3:15→1"", ""s3:14→1"", ""s3:2→1"", ""s3:14→1"", ""s3:2→1"", ""s3:6→1"", ""s3:2→1"", ""s3:6→1"", ""s3:6→1"", ""s3:2→1"", ""s3:2→1"", ""s3:2→1"", ""s3:2→1"", ""s3:14→1"", ""s3:2→1"", ""s3:2→1"", ""s3:2→1"", ""s3:2→1"", ""s3:2→1""}"
13	1	16	232	0	2	0	0	0	0	0	0	"{""s1:1→0, 13→1 / s2:1→2, 13→2"", ""s1:1→0, 13→1 / s2:1→2, 13→3"", ""s1:1→1, 13→0 / s2:1→2, 13→2"", ""s1:1→1, 13→0 / s2:1→3, 13→2"", ""s1:1→1, 13→2 / s2:1→1, 13→2"", ""s1:1→1, 13→2 / s2:1→2, 13→3""}"	""
13	1	16	236	3	1	0	0	0	0	0	0	"{""s1:1→0, 13→1 / s2:1→0, 13→1 / s3:1→1, 13→1 / s4:1→2, 13→3"", ""s1:1→0, 13→1 / s2:1→1, 13→0 / s3:1→2, 13→2 / s4:1→3, 13→2"", ""s1:1→1, 13→0 / s2:1→0, 13→1 / s3:1→0, 13→1 / s4:1→2, 13→3"", ""s1:1→1, 13→1 / s2:1→0, 13→1 / s3:1→0, 13→2 / s4:1→1, 13→3""}"	"{""s2:2→1 / s3:14→1 / s4:14→1"", ""s2:14→1 / s3:2→1 / s4:14→1"", ""s2:14→1 / s3:2→1 / s4:14→1"", ""s2:14→1 / s3:2→1 / s4:14→1""}"
13	1	16	237	2	1	0	0	0	0	0	0	"{""s1:1→0, 13→1 / s2:1→1, 13→1 / s3:1→1, 13→1"", ""s1:1→0, 13→1 / s2:1→1, 13→1 / s3:1→2, 13→2"", ""s1:1→0, 13→1 / s2:1→1, 13→1 / s3:1→2, 13→3"", ""s1:1→0, 13→1 / s2:1→2, 13→1 / s3:1→2, 13→1"", ""s1:1→0, 13→1 / s2:1→2, 13→1 / s3:1→3, 13→2"", ""s1:1→0, 13→1 / s2:1→2, 13→2 / s3:1→2, 13→2"", ""s1:1→0, 13→1 / s2:1→2, 13→3 / s3:1→2, 13→3"", ""s1:1→0, 13→1 / s2:1→3, 13→2 / s3:1→3, 13→2"", ""s1:1→1, 13→0 / s2:1→1, 13→1 / s3:1→1, 13→1"", ""s1:1→1, 13→0 / s2:1→1, 13→1 / s3:1→2, 13→2"", ""s1:1→1, 13→0 / s2:1→1, 13→2 / s3:1→1, 13→2"", ""s1:1→1, 13→0 / s2:1→1, 13→2 / s3:1→2, 13→3"", ""s1:1→1, 13→1 / s2:1→0, 13→1 / s3:1→1, 13→2"", ""s1:1→1, 13→1 / s2:1→0, 13→1 / s3:1→1, 13→3"", ""s1:1→1, 13→1 / s2:1→0, 13→1 / s3:1→2, 13→2"", ""s1:1→1, 13→1 / s2:1→0, 13→1 / s3:1→2, 13→3"", ""s1:1→1, 13→1 / s2:1→1, 13→0 / s3:1→2, 13→1"", ""s1:1→1, 13→1 / s2:1→1, 13→0 / s3:1→2, 13→2"", ""s1:1→1, 13→1 / s2:1→1, 13→1 / s3:1→1, 13→1"", ""s1:1→1, 13→1 / s2:1→1, 13→1 / s3:1→1, 13→2"", ""s1:1→1, 13→1 / s2:1→1, 13→1 / s3:1→2, 13→1"", ""s1:1→1, 13→1 / s2:1→1, 13→1 / s3:1→2, 13→2"", ""s1:1→1, 13→1 / s2:1→1, 13→1 / s3:1→2, 13→3"", ""s1:1→1, 13→1 / s2:1→1, 13→2 / s3:1→1, 13→2"", ""s1:1→1, 13→1 / s2:1→1, 13→2 / s3:1→1, 13→3"", ""s1:1→1, 13→1 / s2:1→1, 13→2 / s3:1→2, 13→2"", ""s1:1→1, 13→1 / s2:1→1, 13→2 / s3:1→2, 13→3"", ""s1:1→1, 13→1 / s2:1→1, 13→3 / s3:1→1, 13→3"", ""s1:1→1, 13→2 / s2:1→1, 13→1 / s3:1→1, 13→1""}"	"{""s2:14→1 / s3:14→1"", ""s2:14→1 / s3:14→1"", ""s2:14→1 / s3:14→1"", ""s2:14→1 / s3:14→1"", ""s2:14→1 / s3:14→1"", ""s2:14→1 / s3:14→1"", ""s2:14→1 / s3:14→1"", ""s2:14→1 / s3:14→1"", ""s2:14→1 / s3:14→1"", ""s2:14→1 / s3:14→1"", ""s2:14→1 / s3:14→1"", ""s2:14→1 / s3:14→1"", ""s2:14→1 / s3:14→1"", ""s2:14→1 / s3:14→1"", ""s2:14→1 / s3:14→1"", ""s2:14→1 / s3:14→1"", ""s2:14→1 / s3:14→1"", ""s2:14→1 / s3:14→1"", ""s2:14→1 / s3:14→1"", ""s2:14→1 / s3:14→1"", ""s2:14→1 / s3:14→1"", ""s2:14→1 / s3:14→1"", ""s2:14→1 / s3:14→1"", ""s2:14→1 / s3:14→1"", ""s2:14→1 / s3:14→1"", ""s2:14→1 / s3:14→1"", ""s2:14→1 / s3:14→1"", ""s2:14→1 / s3:14→1"", ""s2:14→1 / s3:14→1""}"
