"TH+1"	"index"	"LST gauge algebra"	"full gauge algebra"	"Tmin"	"Delta"	"n2"	"n3"	"n4"	"n5"	"n6"	"n7"	"n8"	"n12"	"On -1"	"On -2/-3"
16	15	"e8+3(g2+su(2))"	"e8+4(g2+su(2))+so(7)+2 su(2)"	20	169	3	2	0	0	0	0	0	0	"[""s1:16->1 / s2:1->1, 6->1 / s3:6->1 / s4:1->1 / s5:1->1, 6->1, 16->1"",""s1:16->1 / s2:1->1 / s3:6->1 / s4:1->1, 6->2 / s5:1->1, 6->3, 16->1"",""s1:16->1 / s2:1->1 / s3:6->1 / s4:6->1 / s5:1->1, 6->1"",""s1:16->1 / s2:1->1 / s3:6->1 / s4:6->1 / s5:1->1, 6->1"",""s1:16->1 / s2:1->1 / s3:6->1 / s4:6->1 / s5:1->1, 6->2, 16->1"",""s1:16->1 / s2:1->1 / s3:6->1 / s4:6->1 / s5:1->1, 6->2, 16->1"",""s1:16->1 / s2:1->1 / s3:6->1 / s4:6->1 / s5:1->1, 6->2, 16->1"",""s1:16->1 / s2:1->1 / s3:6->1 / s4:6->1 / s5:1->1, 6->2, 16->1"",""s1:16->1 / s2:1->1 / s3:6->1 / s4:6->1 / s5:6->1, 16->1"",""s1:16->1 / s2:1->1 / s3:6->1 / s4:6->1 / s5:6->1, 16->1"",""s1:16->1 / s2:1->1 / s3:6->1 / s4:6->2, 16->1 / s5:1->1, 6->3, 16->1"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1 / s5:1->1, 16->1"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1 / s5:1->1, 16->1"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1 / s5:1->1, 6->1"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1 / s5:1->1, 6->1"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1 / s5:1->2, 6->1, 16->1"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1 / s5:1->2, 6->1, 16->1"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1 / s5:1->2, 6->1, 16->1"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1 / s5:1->2, 6->1, 16->1"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->2, 16->1 / s5:1->3, 6->1, 16->1"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->2, 6->1 / s5:1->3, 6->1, 16->1"",""s1:6->1, 16->1 / s2:1->1 / s3:16->1 / s4:6->1 / s5:1->1, 6->1, 16->1"",""s1:6->1 / s2:1->1, 16->1 / s3:16->1 / s4:1->1 / s5:1->1, 6->1, 16->1"",""s1:6->1 / s2:1->1 / s3:16->1 / s4:16->1 / s5:1->1, 16->1"",""s1:6->1 / s2:1->1 / s3:16->1 / s4:16->1 / s5:1->1, 16->1"",""s1:6->1 / s2:1->1 / s3:16->1 / s4:16->1 / s5:1->1, 6->1, 16->2"",""s1:6->1 / s2:1->1 / s3:16->1 / s4:16->1 / s5:1->1, 6->1, 16->2"",""s1:6->1 / s2:1->1 / s3:16->1 / s4:16->1 / s5:1->1, 6->1, 16->2"",""s1:6->1 / s2:1->1 / s3:16->1 / s4:16->1 / s5:1->1, 6->1, 16->2"",""s1:6->1 / s2:1->1 / s3:16->1 / s4:16->1 / s5:6->1, 16->1"",""s1:6->1 / s2:1->1 / s3:16->1 / s4:16->1 / s5:6->1, 16->1"",""s1:6->1 / s2:1->1 / s3:16->1 / s4:1->1, 16->2 / s5:1->1, 6->1, 16->3"",""s1:6->1 / s2:1->1 / s3:16->1 / s4:6->1, 16->2 / s5:1->1, 6->1, 16->3""]"	"[""s3:17->1 / s4:17->1 / s5:18->1"",""s3:17->1 / s4:17->1 / s5:18->1"",""s3:17->1 / s4:18->1 / s5:17->1"",""s3:18->1 / s4:17->1 / s5:17->1"",""s3:17->1 / s4:18->1 / s5:17->1"",""s3:17->1 / s4:18->1 / s5:18->1"",""s3:18->1 / s4:17->1 / s5:17->1"",""s3:18->1 / s4:17->1 / s5:18->1"",""s3:17->1 / s4:18->1 / s5:18->1"",""s3:18->1 / s4:17->1 / s5:18->1"",""s3:18->1 / s4:18->1 / s5:17->1"",""s3:17->1 / s4:18->1 / s5:18->1"",""s3:18->1 / s4:17->1 / s5:18->1"",""s3:17->1 / s4:18->1 / s5:17->1"",""s3:18->1 / s4:17->1 / s5:17->1"",""s3:17->1 / s4:18->1 / s5:17->1"",""s3:17->1 / s4:18->1 / s5:18->1"",""s3:18->1 / s4:17->1 / s5:17->1"",""s3:18->1 / s4:17->1 / s5:18->1"",""s3:18->1 / s4:18->1 / s5:17->1"",""s3:17->1 / s4:17->1 / s5:18->1"",""s3:18->1 / s4:18->1 / s5:17->1"",""s3:17->1 / s4:17->1 / s5:18->1"",""s3:17->1 / s4:18->1 / s5:17->1"",""s3:18->1 / s4:17->1 / s5:17->1"",""s3:17->1 / s4:18->1 / s5:17->1"",""s3:17->1 / s4:18->1 / s5:18->1"",""s3:18->1 / s4:17->1 / s5:17->1"",""s3:18->1 / s4:17->1 / s5:18->1"",""s3:17->1 / s4:18->1 / s5:18->1"",""s3:18->1 / s4:17->1 / s5:18->1"",""s3:17->1 / s4:17->1 / s5:18->1"",""s3:18->1 / s4:18->1 / s5:17->1""]"
16	15	"e8+3(g2+su(2))"	"e8+4(g2+su(2))+so(7)+2 su(2)"	21	169	3	2	0	0	0	0	0	0	"[""s1:16->1 / s2:1->1 / s3:6->1 / s4:1->1, 6->1 / s5:1->1, 6->1"",""s1:16->1 / s2:1->1 / s3:6->1 / s4:1->1, 6->1 / s5:1->1, 6->2"",""s1:16->1 / s2:1->1 / s3:6->1 / s4:1->1, 6->1 / s5:1->1, 6->2, 16->1"",""s1:16->1 / s2:1->1 / s3:6->1 / s4:6->1, 16->1 / s5:1->1, 6->2, 16->1"",""s1:16->1 / s2:1->1 / s3:6->1 / s4:6->1, 16->1 / s5:6->1, 16->1"",""s1:16->1 / s2:1->1 / s3:6->1 / s4:6->1, 16->1 / s5:6->2, 16->1"",""s1:16->1 / s2:1->1 / s3:6->1 / s4:6->1 / s5:1->1, 6->2"",""s1:16->1 / s2:1->1 / s3:6->1 / s4:6->1 / s5:1->1, 6->2"",""s1:16->1 / s2:1->1 / s3:6->1 / s4:6->1 / s5:1->1, 6->3, 16->1"",""s1:16->1 / s2:1->1 / s3:6->1 / s4:6->1 / s5:1->1, 6->3, 16->1"",""s1:16->1 / s2:1->1 / s3:6->1 / s4:6->1 / s5:1->1, 6->3, 16->1"",""s1:16->1 / s2:1->1 / s3:6->1 / s4:6->1 / s5:1->1, 6->3, 16->1"",""s1:16->1 / s2:1->1 / s3:6->1 / s4:6->1 / s5:6->2, 16->1"",""s1:16->1 / s2:1->1 / s3:6->1 / s4:6->1 / s5:6->2, 16->1"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1, 16->1 / s5:1->1, 16->1"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1, 16->1 / s5:1->2, 16->1"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1, 16->1 / s5:1->2, 6->1, 16->1"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1, 6->1 / s5:1->1, 6->1"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1, 6->1 / s5:1->2, 6->1"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1, 6->1 / s5:1->2, 6->1, 16->1"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1 / s5:1->2, 16->1"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1 / s5:1->2, 16->1"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1 / s5:1->2, 6->1"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1 / s5:1->2, 6->1"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1 / s5:1->3, 6->1, 16->1"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1 / s5:1->3, 6->1, 16->1"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1 / s5:1->3, 6->1, 16->1"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1 / s5:1->3, 6->1, 16->1"",""s1:6->1 / s2:1->1 / s3:16->1 / s4:16->1 / s5:1->1, 16->2"",""s1:6->1 / s2:1->1 / s3:16->1 / s4:16->1 / s5:1->1, 16->2"",""s1:6->1 / s2:1->1 / s3:16->1 / s4:16->1 / s5:1->1, 6->1, 16->3"",""s1:6->1 / s2:1->1 / s3:16->1 / s4:16->1 / s5:1->1, 6->1, 16->3"",""s1:6->1 / s2:1->1 / s3:16->1 / s4:16->1 / s5:1->1, 6->1, 16->3"",""s1:6->1 / s2:1->1 / s3:16->1 / s4:16->1 / s5:1->1, 6->1, 16->3"",""s1:6->1 / s2:1->1 / s3:16->1 / s4:16->1 / s5:6->1, 16->2"",""s1:6->1 / s2:1->1 / s3:16->1 / s4:16->1 / s5:6->1, 16->2"",""s1:6->1 / s2:1->1 / s3:16->1 / s4:1->1, 16->1 / s5:1->1, 16->1"",""s1:6->1 / s2:1->1 / s3:16->1 / s4:1->1, 16->1 / s5:1->1, 16->2"",""s1:6->1 / s2:1->1 / s3:16->1 / s4:1->1, 16->1 / s5:1->1, 6->1, 16->2"",""s1:6->1 / s2:1->1 / s3:16->1 / s4:6->1, 16->1 / s5:1->1, 6->1, 16->2"",""s1:6->1 / s2:1->1 / s3:16->1 / s4:6->1, 16->1 / s5:6->1, 16->1"",""s1:6->1 / s2:1->1 / s3:16->1 / s4:6->1, 16->1 / s5:6->1, 16->2""]"	"[""s3:18->1 / s4:17->1 / s5:17->1"",""s3:18->1 / s4:17->1 / s5:17->1"",""s3:17->1 / s4:17->1 / s5:18->1"",""s3:18->1 / s4:18->1 / s5:17->1"",""s3:17->1 / s4:18->1 / s5:18->1"",""s3:17->1 / s4:18->1 / s5:18->1"",""s3:17->1 / s4:18->1 / s5:17->1"",""s3:18->1 / s4:17->1 / s5:17->1"",""s3:17->1 / s4:18->1 / s5:17->1"",""s3:17->1 / s4:18->1 / s5:18->1"",""s3:18->1 / s4:17->1 / s5:17->1"",""s3:18->1 / s4:17->1 / s5:18->1"",""s3:17->1 / s4:18->1 / s5:18->1"",""s3:18->1 / s4:17->1 / s5:18->1"",""s3:17->1 / s4:18->1 / s5:18->1"",""s3:17->1 / s4:18->1 / s5:18->1"",""s3:18->1 / s4:18->1 / s5:17->1"",""s3:18->1 / s4:17->1 / s5:17->1"",""s3:18->1 / s4:17->1 / s5:17->1"",""s3:17->1 / s4:17->1 / s5:18->1"",""s3:17->1 / s4:18->1 / s5:18->1"",""s3:18->1 / s4:17->1 / s5:18->1"",""s3:17->1 / s4:18->1 / s5:17->1"",""s3:18->1 / s4:17->1 / s5:17->1"",""s3:17->1 / s4:18->1 / s5:17->1"",""s3:17->1 / s4:18->1 / s5:18->1"",""s3:18->1 / s4:17->1 / s5:17->1"",""s3:18->1 / s4:17->1 / s5:18->1"",""s3:17->1 / s4:18->1 / s5:17->1"",""s3:18->1 / s4:17->1 / s5:17->1"",""s3:17->1 / s4:18->1 / s5:17->1"",""s3:17->1 / s4:18->1 / s5:18->1"",""s3:18->1 / s4:17->1 / s5:17->1"",""s3:18->1 / s4:17->1 / s5:18->1"",""s3:17->1 / s4:18->1 / s5:18->1"",""s3:18->1 / s4:17->1 / s5:18->1"",""s3:18->1 / s4:17->1 / s5:17->1"",""s3:18->1 / s4:17->1 / s5:17->1"",""s3:17->1 / s4:17->1 / s5:18->1"",""s3:18->1 / s4:18->1 / s5:17->1"",""s3:17->1 / s4:18->1 / s5:18->1"",""s3:17->1 / s4:18->1 / s5:18->1""]"
16	15	"e8+3(g2+su(2))"	"e8+4(g2+su(2))+so(7)+2 su(2)"	22	169	3	2	0	0	0	0	0	0	"[""s1:16->1 / s2:1->1 / s3:6->1 / s4:1->1, 6->2 / s5:1->1, 6->2"",""s1:16->1 / s2:1->1 / s3:6->1 / s4:6->2, 16->1 / s5:6->2, 16->1"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->2, 16->1 / s5:1->2, 16->1"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->2, 6->1 / s5:1->2, 6->1"",""s1:6->1 / s2:1->1 / s3:16->1 / s4:1->1, 16->2 / s5:1->1, 16->2"",""s1:6->1 / s2:1->1 / s3:16->1 / s4:6->1, 16->2 / s5:6->1, 16->2""]"	"[""s3:18->1 / s4:17->1 / s5:17->1"",""s3:17->1 / s4:18->1 / s5:18->1"",""s3:17->1 / s4:18->1 / s5:18->1"",""s3:18->1 / s4:17->1 / s5:17->1"",""s3:18->1 / s4:17->1 / s5:17->1"",""s3:17->1 / s4:18->1 / s5:18->1""]"
16	15	"e8+3(g2+su(2))"	"e8+f4+2 su(3)+4(g2+su(2))"	22	112	1	3	0	1	0	0	0	0	"[""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1, 6->1 / s5:1->1"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1, 6->1 / s5:6->1"",""s1:1->1 / s2:16->1 / s3:6->1 / s4:6->1, 16->1 / s5:16->1"",""s1:1->1 / s2:16->1 / s3:6->1 / s4:6->1, 16->1 / s5:6->1"",""s1:6->1 / s2:16->1 / s3:1->1 / s4:1->1, 16->1 / s5:16->1"",""s1:6->1 / s2:16->1 / s3:1->1 / s4:1->1, 16->1 / s5:1->1""]"	"[""s5:18->1"",""s5:19->1"",""s5:19->1"",""s5:18->1"",""s5:19->1"",""s5:18->1""]"
16	15	"e8+3(g2+su(2))"	"e8+f4+2 su(3)+4(g2+su(2))"	33	112	1	3	0	1	0	0	0	0	"[""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1 / s5:1->1"",""s1:16->1 / s2:6->1 / s3:6->1 / s4:1->1 / s5:6->1"",""s1:1->1 / s2:16->1 / s3:16->1 / s4:6->1 / s5:16->1"",""s1:1->1 / s2:16->1 / s3:6->1 / s4:6->1 / s5:6->1"",""s1:6->1 / s2:16->1 / s3:16->1 / s4:1->1 / s5:16->1"",""s1:6->1 / s2:16->1 / s3:1->1 / s4:1->1 / s5:1->1""]"	"[""s5:18->1"",""s5:20->1"",""s5:20->1"",""s5:18->1"",""s5:20->1"",""s5:18->1""]"
16	15	"e8+3(g2+su(2))"	"e8+f4+5(g2+su(2))"	22	119	2	2	0	1	0	0	0	0	"[""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1, 6->1 / s5:1->1, 6->1"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1, 6->1 / s5:1->1, 6->1"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1 / s5:1->1, 6->1"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:6->1 / s5:1->1, 6->1"",""s1:1->1 / s2:16->1 / s3:6->1 / s4:16->1 / s5:6->1, 16->1"",""s1:1->1 / s2:16->1 / s3:6->1 / s4:6->1, 16->1 / s5:6->1, 16->1"",""s1:1->1 / s2:16->1 / s3:6->1 / s4:6->1, 16->1 / s5:6->1, 16->1"",""s1:1->1 / s2:16->1 / s3:6->1 / s4:6->1 / s5:6->1, 16->1"",""s1:6->1 / s2:16->1 / s3:1->1 / s4:16->1 / s5:1->1, 16->1"",""s1:6->1 / s2:16->1 / s3:1->1 / s4:1->1, 16->1 / s5:1->1, 16->1"",""s1:6->1 / s2:16->1 / s3:1->1 / s4:1->1, 16->1 / s5:1->1, 16->1"",""s1:6->1 / s2:16->1 / s3:1->1 / s4:1->1 / s5:1->1, 16->1""]"	"[""s4:18->1 / s5:19->1"",""s4:19->1 / s5:18->1"",""s4:18->1 / s5:19->1"",""s4:19->1 / s5:18->1"",""s4:19->1 / s5:18->1"",""s4:18->1 / s5:19->1"",""s4:19->1 / s5:18->1"",""s4:18->1 / s5:19->1"",""s4:19->1 / s5:18->1"",""s4:18->1 / s5:19->1"",""s4:19->1 / s5:18->1"",""s4:18->1 / s5:19->1""]"
16	15	"e8+3(g2+su(2))"	"e8+f4+su(3)+3(g2+su(2))+so(7)+2 su(2)"	22	118	2	2	0	1	0	0	0	0	"[""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1 / s5:1->1, 6->1"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1 / s5:1->2, 6->1"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1 / s5:1->2, 6->2"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1 / s5:1->3, 6->2"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:6->1 / s5:1->1, 6->1"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:6->1 / s5:1->1, 6->2"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:6->1 / s5:1->2, 6->2"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:6->1 / s5:1->2, 6->3"",""s1:1->1 / s2:16->1 / s3:6->1 / s4:16->1 / s5:6->1, 16->1"",""s1:1->1 / s2:16->1 / s3:6->1 / s4:16->1 / s5:6->1, 16->2"",""s1:1->1 / s2:16->1 / s3:6->1 / s4:16->1 / s5:6->2, 16->2"",""s1:1->1 / s2:16->1 / s3:6->1 / s4:16->1 / s5:6->2, 16->3"",""s1:1->1 / s2:16->1 / s3:6->1 / s4:6->1 / s5:6->1, 16->1"",""s1:1->1 / s2:16->1 / s3:6->1 / s4:6->1 / s5:6->2, 16->1"",""s1:1->1 / s2:16->1 / s3:6->1 / s4:6->1 / s5:6->2, 16->2"",""s1:1->1 / s2:16->1 / s3:6->1 / s4:6->1 / s5:6->3, 16->2"",""s1:6->1 / s2:16->1 / s3:1->1 / s4:16->1 / s5:1->1, 16->1"",""s1:6->1 / s2:16->1 / s3:1->1 / s4:16->1 / s5:1->1, 16->2"",""s1:6->1 / s2:16->1 / s3:1->1 / s4:16->1 / s5:1->2, 16->2"",""s1:6->1 / s2:16->1 / s3:1->1 / s4:16->1 / s5:1->2, 16->3"",""s1:6->1 / s2:16->1 / s3:1->1 / s4:1->1 / s5:1->1, 16->1"",""s1:6->1 / s2:16->1 / s3:1->1 / s4:1->1 / s5:1->2, 16->1"",""s1:6->1 / s2:16->1 / s3:1->1 / s4:1->1 / s5:1->2, 16->2"",""s1:6->1 / s2:16->1 / s3:1->1 / s4:1->1 / s5:1->3, 16->2""]"	"[""s4:18->1 / s5:18->1"",""s4:18->1 / s5:18->1"",""s4:18->1 / s5:18->1"",""s4:18->1 / s5:18->1"",""s4:19->1 / s5:19->1"",""s4:19->1 / s5:19->1"",""s4:19->1 / s5:19->1"",""s4:19->1 / s5:19->1"",""s4:19->1 / s5:19->1"",""s4:19->1 / s5:19->1"",""s4:19->1 / s5:19->1"",""s4:19->1 / s5:19->1"",""s4:18->1 / s5:18->1"",""s4:18->1 / s5:18->1"",""s4:18->1 / s5:18->1"",""s4:18->1 / s5:18->1"",""s4:19->1 / s5:19->1"",""s4:19->1 / s5:19->1"",""s4:19->1 / s5:19->1"",""s4:19->1 / s5:19->1"",""s4:18->1 / s5:18->1"",""s4:18->1 / s5:18->1"",""s4:18->1 / s5:18->1"",""s4:18->1 / s5:18->1""]"
16	15	"e8+3(g2+su(2))"	"e8+f4+su(3)+3(g2+su(2))+so(7)+2 su(2)"	23	118	2	2	0	1	0	0	0	0	"[""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1 / s5:1->1"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1 / s5:1->3, 6->1"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:6->1 / s5:1->1, 6->3"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:6->1 / s5:6->1"",""s1:1->1 / s2:16->1 / s3:6->1 / s4:16->1 / s5:16->1"",""s1:1->1 / s2:16->1 / s3:6->1 / s4:16->1 / s5:6->1, 16->3"",""s1:1->1 / s2:16->1 / s3:6->1 / s4:6->1 / s5:6->1"",""s1:1->1 / s2:16->1 / s3:6->1 / s4:6->1 / s5:6->3, 16->1"",""s1:6->1 / s2:16->1 / s3:1->1 / s4:16->1 / s5:16->1"",""s1:6->1 / s2:16->1 / s3:1->1 / s4:16->1 / s5:1->1, 16->3"",""s1:6->1 / s2:16->1 / s3:1->1 / s4:1->1 / s5:1->1"",""s1:6->1 / s2:16->1 / s3:1->1 / s4:1->1 / s5:1->3, 16->1""]"	"[""s4:18->1 / s5:18->1"",""s4:18->1 / s5:18->1"",""s4:19->1 / s5:19->1"",""s4:19->1 / s5:19->1"",""s4:19->1 / s5:19->1"",""s4:19->1 / s5:19->1"",""s4:18->1 / s5:18->1"",""s4:18->1 / s5:18->1"",""s4:19->1 / s5:19->1"",""s4:19->1 / s5:19->1"",""s4:18->1 / s5:18->1"",""s4:18->1 / s5:18->1""]"
16	15	"e8+3(g2+su(2))"	"e8+f4+su(3)+3(g2+su(2))+so(7)+2 su(2)"	25	118	2	2	0	1	0	0	0	0	"[""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1 / s5:1->4, 6->1"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:6->1 / s5:1->1, 6->4"",""s1:1->1 / s2:16->1 / s3:6->1 / s4:16->1 / s5:6->1, 16->4"",""s1:1->1 / s2:16->1 / s3:6->1 / s4:6->1 / s5:6->4, 16->1"",""s1:6->1 / s2:16->1 / s3:1->1 / s4:16->1 / s5:1->1, 16->4"",""s1:6->1 / s2:16->1 / s3:1->1 / s4:1->1 / s5:1->4, 16->1""]"	"[""s4:18->1 / s5:18->1"",""s4:19->1 / s5:19->1"",""s4:19->1 / s5:19->1"",""s4:18->1 / s5:18->1"",""s4:19->1 / s5:19->1"",""s4:18->1 / s5:18->1""]"
16	15	"e8+3(g2+su(2))"	"e8+so(8)+2 su(3)+4(g2+su(2))"	22	136	1	3	1	0	0	0	0	0	"[""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1, 6->1 / s5:1->1"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1, 6->1 / s5:6->1"",""s1:1->1 / s2:16->1 / s3:6->1 / s4:6->1, 16->1 / s5:16->1"",""s1:1->1 / s2:16->1 / s3:6->1 / s4:6->1, 16->1 / s5:6->1"",""s1:6->1 / s2:16->1 / s3:1->1 / s4:1->1, 16->1 / s5:16->1"",""s1:6->1 / s2:16->1 / s3:1->1 / s4:1->1, 16->1 / s5:1->1""]"	"[""s5:18->1"",""s5:19->1"",""s5:19->1"",""s5:18->1"",""s5:19->1"",""s5:18->1""]"
16	15	"e8+3(g2+su(2))"	"e8+so(8)+2 su(3)+4(g2+su(2))"	26	136	1	3	1	0	0	0	0	0	"[""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1 / s5:1->1, 16->1"",""s1:16->1 / s2:6->1 / s3:6->1 / s4:1->1 / s5:6->1, 16->1"",""s1:1->1 / s2:16->1 / s3:16->1 / s4:6->1 / s5:1->1, 16->1"",""s1:1->1 / s2:16->1 / s3:6->1 / s4:6->1 / s5:1->1, 6->1"",""s1:6->1 / s2:16->1 / s3:16->1 / s4:1->1 / s5:6->1, 16->1"",""s1:6->1 / s2:16->1 / s3:1->1 / s4:1->1 / s5:1->1, 6->1""]"	"[""s5:18->1"",""s5:20->1"",""s5:20->1"",""s5:18->1"",""s5:20->1"",""s5:18->1""]"
16	15	"e8+3(g2+su(2))"	"e8+so(8)+5(g2+su(2))"	21	143	2	2	1	0	0	0	0	0	"[""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1, 6->1 / s5:1->1, 6->1"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1, 6->1 / s5:1->1, 6->1"",""s1:1->1 / s2:16->1 / s3:6->1 / s4:6->1, 16->1 / s5:6->1, 16->1"",""s1:1->1 / s2:16->1 / s3:6->1 / s4:6->1, 16->1 / s5:6->1, 16->1"",""s1:6->1 / s2:16->1 / s3:1->1 / s4:1->1, 16->1 / s5:1->1, 16->1"",""s1:6->1 / s2:16->1 / s3:1->1 / s4:1->1, 16->1 / s5:1->1, 16->1""]"	"[""s4:18->1 / s5:19->1"",""s4:19->1 / s5:18->1"",""s4:18->1 / s5:19->1"",""s4:19->1 / s5:18->1"",""s4:18->1 / s5:19->1"",""s4:19->1 / s5:18->1""]"
16	15	"e8+3(g2+su(2))"	"e8+so(8)+5(g2+su(2))"	22	143	2	2	1	0	0	0	0	0	"[""s1:16->1 / s2:6->1 / s3:1->1 / s4:1->1 / s5:1->1, 6->1"",""s1:16->1 / s2:6->1 / s3:1->1 / s4:6->1 / s5:1->1, 6->1"",""s1:1->1 / s2:16->1 / s3:6->1 / s4:16->1 / s5:6->1, 16->1"",""s1:1->1 / s2:16->1 / s3:6->1 / s4:6->1 / s5:6->1, 16->1"",""s1:6->1 / s2:16->1 / s3:1->1 / s4:16->1 / s5:1->1, 16->1"",""s1:6->1 / s2:16->1 / s3:1->1 / s4:1->1 / s5:1->1, 16->1""]"	"[""s4:18->1 / s5:19->1"",""s4:19->1 / s5:18->1"",""s4:19->1 / s5:18->1"",""s4:18->1 / s5:19->1"",""s4:19->1 / s5:18->1"",""s4:18->1 / s5:19->1""]"
